target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,15,69,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1298.157829,1299.1510175,1299.1510175,1299.1678159,k,k,1,3.29008059999978,k,1,3.26332900000307,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,16,70,11,,NaN,NaN,NaN,main,1,1,2,positive,positive,1303.4570904,1304.4355039,1304.4355039,1304.4678211,j,j,1,2.33997029999955,j,1,2.32976760000201,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,17,71,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,1307.8068989,1308.8009057,1308.8009057,1308.8176166,k,l,0,3.15698800000246,l,0,3.13940950000142,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,0,72,4,,NaN,NaN,NaN,main,1,1,1,positive,neutral,1312.974505,1313.9677878,1313.9677878,1313.9842928,k,l,0,1.70652530000007,l,0,1.68435220000356,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,1,73,15,,NaN,NaN,NaN,main,2,2,2,positive,negative,1316.6896495,1317.6841871,1317.6841871,1317.7009322,l,k,0,0.407763700000942,k,0,0.377734100000453,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2,74,9,,NaN,NaN,NaN,main,1,1,2,negative,negative,1319.1079676,1320.1011174,1320.1011174,1320.117717,l,l,1,1.78985309999916,l,1,1.75913530000071,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,75,6,,NaN,NaN,NaN,main,2,2,1,positive,negative,1322.907206,1323.9008712,1323.9008712,1323.9178001,l,l,1,1.5903055000017,l,1,1.56775680000101,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,76,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,1326.5063532,1327.5011598,1327.5011598,1327.5178682,k,k,1,2.09020009999949,k,1,2.07124400000066,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,5,77,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,1330.6074583,1331.6009681,1331.6009681,1331.6177118,j,j,1,1.22327709999809,j,1,1.20341460000236,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,6,78,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1332.8394252,1333.8175269,1333.8175269,1333.8508272,k,l,0,2.3315270000021,l,0,2.32305930000257,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,7,79,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,1337.1746754,1338.1676275,1338.1676275,1338.1842489,k,l,0,2.42386310000074,l,0,2.40606400000433,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,8,80,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,1341.6078716,1342.6009632,1342.6009632,1342.6173598,j,k,0,1.55670789999931,k,0,1.53988579999896,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,9,81,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,1345.1829957,1346.1675766,1346.1675766,1346.1844135,l,l,1,2.74238170000172,l,1,2.71789090000129,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,10,82,2,,NaN,NaN,NaN,main,2,2,1,positive,positive,1349.9252604,1350.9176584,1350.9176584,1350.9343617,j,l,0,1.84003989999837,l,0,1.81522880000375,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,11,83,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,1353.7741075,1354.7676546,1354.7676546,1354.7841183,k,j,0,2.9733301999986,j,0,2.95677330000217,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,12,84,0,,NaN,NaN,NaN,main,2,2,1,negative,negative,1358.756706,1359.7508641,1359.7508641,1359.7675698,l,l,1,2.6575671999999,l,1,2.63126720000037,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,13,85,5,,NaN,NaN,NaN,main,1,1,1,negative,positive,1363.4241002,1364.4010202,1364.4010202,1364.4342412,j,l,0,1.45731920000253,l,0,1.44437469999866,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,14,86,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,1366.8899855,1367.8843945,1367.8843945,1367.9010753,j,j,1,1.25743280000097,j,1,1.23199980000027,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,15,87,8,,NaN,NaN,NaN,main,2,2,1,neutral,positive,1369.1579248,1370.1341856,1370.1341856,1370.1676534,j,l,0,2.21424079999997,l,0,2.20612240000082,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16,88,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,1373.3743405,1374.3508688,1374.3508688,1374.3843241,k,l,0,1.72378639999806,l,0,1.70982879999974,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,17,89,3,,NaN,NaN,NaN,main,2,2,1,neutral,negative,1377.107108,1378.1012698,1378.1012698,1378.1180753,l,l,1,2.47345960000166,l,1,2.45466829999896,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0,90,9,,NaN,NaN,NaN,main,1,1,2,negative,negative,1381.590241,1382.5842583,1382.5842583,1382.6010356,l,l,1,1.92339580000043,l,1,1.89286370000082,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,1,91,17,,NaN,NaN,NaN,main,1,1,2,neutral,positive,1385.5236432,1386.5176507,1386.5176507,1386.5358417,j,j,1,3.4902327000018,j,1,3.47213119999833,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,92,3,,NaN,NaN,NaN,main,1,1,1,neutral,negative,1391.023679,1392.017762,1392.017762,1392.034496,l,l,1,7.58991559999777,l,1,7.57082620000256,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,3,93,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,1400.6233135,1401.6175173,1401.6175173,1401.6342847,j,l,0,1.35077530000126,l,0,1.33054910000101,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,94,15,,NaN,NaN,NaN,main,2,2,2,positive,negative,1403.9899681,1404.9844718,1404.9844718,1405.00192,l,l,1,2.67334760000085,l,1,2.65181830000256,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,95,11,,NaN,NaN,NaN,main,1,1,2,positive,positive,1408.6734885,1409.667603,1409.667603,1409.6842016,j,k,0,1.59011330000067,k,0,1.56901440000183,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,6,96,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,1412.2883987,1413.2746388,1413.2746388,1413.3001807,l,l,1,1.57069730000148,l,1,1.5382058999985,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,7,97,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,1415.8570051,1416.8344142,1416.8344142,1416.8675859,j,j,1,2.77328550000311,j,1,2.7703089000006,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,8,98,8,,NaN,NaN,NaN,main,2,2,1,neutral,positive,1420.6406448,1421.6339284,1421.6339284,1421.6509328,j,l,0,6.82334560000163,l,0,6.79499880000185,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,9,99,5,,NaN,NaN,NaN,main,2,2,1,negative,positive,1429.4733055,1430.4677613,1430.4677613,1430.4842395,j,l,0,2.19057270000121,l,0,2.16132610000386,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,100,6,,NaN,NaN,NaN,main,2,2,1,positive,negative,1433.6735422,1434.6679012,1434.6679012,1434.6845513,l,l,1,1.64004589999968,l,1,1.60871439999937,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,11,101,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1437.3254517,1438.3175473,1438.3175473,1438.3341723,k,l,0,4.10593059999883,l,0,4.08745400000225,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,12,102,10,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,1443.4401297,1444.434198,1444.434198,1444.451052,k,l,0,3.77293580000332,l,0,3.74644090000038,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,13,103,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,1449.2234166,1450.2173041,1450.2173041,1450.2340478,k,l,0,1.79008400000021,l,0,1.7706644000009,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,14,104,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,1453.0230532,1454.017741,1454.017741,1454.0344587,k,l,0,2.71771479999734,l,0,2.67476800000259,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,15,105,16,,NaN,NaN,NaN,main,2,2,2,negative,neutral,1457.7401732,1458.734182,1458.734182,1458.7508818,k,l,0,2.00770660000126,l,0,1.98212410000087,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,16,106,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,1461.7577627,1462.7443735,1462.7443735,1462.760339,k,k,1,8.05699330000061,k,1,8.0374133000023,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,17,107,0,,NaN,NaN,NaN,main,2,2,1,negative,negative,1471.8230711,1472.8175687,1472.8175687,1472.834175,l,l,1,1.17393350000202,l,1,1.14692160000232,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,0,108,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,1474.0102878,1474.9839752,1474.9839752,1475.0176241,l,l,1,2.26419650000025,l,1,2.2454028000011,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,1,109,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,1478.2735078,1479.2675811,1479.2675811,1479.2840571,k,l,0,0.640006399997219,l,0,0.617476699999315,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,2,110,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,1480.9229662,1481.9176254,1481.9176254,1481.9341428,j,j,1,2.27340940000067,j,1,2.25452899999982,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,3,111,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,1485.2064204,1486.1841522,1486.1841522,1486.2177049,j,j,1,1.40777819999857,j,1,1.39756720000332,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,4,112,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,1487.6275926,1488.6009508,1488.6009508,1488.6340265,j,j,1,1.34686209999927,j,1,1.33178070000031,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,5,113,6,,NaN,NaN,NaN,main,1,1,1,positive,negative,1489.9763978,1490.9509837,1490.9509837,1490.9841712,l,l,1,2.78328740000143,l,1,2.77314379999916,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,6,114,4,,NaN,NaN,NaN,main,1,1,1,positive,neutral,1494.7564789,1495.7342242,1495.7342242,1495.7675607,k,k,1,1.77366140000231,k,1,1.76670030000059,NaN,,NaN,NaN,NaN,NaN,121,67,남성,no,yes,yes,no,2023-11-28_14h14.59.939,experiment_2311,2022.2.5,60.0490961410667
