TrialNum,Word,WordCategory,FishType,WordList,WordValence,WordReputation,CorrectResp,IncorrectResp,FishTypeFile,Round,WordType,Condition,weather_thisRepN,weather_thisTrialN,weather_thisN,weather_thisIndex,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,boat_thisRepN,boat_thisTrialN,boat_thisN,boat_thisIndex,para_thisRepN,para_thisTrialN,para_thisN,para_thisIndex,fish_thisRepN,fish_thisTrialN,fish_thisN,fish_thisIndex,fis_temp_thisRepN,fis_temp_thisTrialN,fis_temp_thisN,fis_temp_thisIndex,fis_round_thisRepN,fis_round_thisTrialN,fis_round_thisN,fis_round_thisIndex,fis_trials_thisRepN,fis_trials_thisTrialN,fis_trials_thisN,fis_trials_thisIndex,fis_main_break_thisRepN,fis_main_break_thisTrialN,fis_main_break_thisN,fis_main_break_thisIndex,fis_slider_2_started,Fish_2_started,fis_WordBox_2_started,fis_Words_2_started,fis_slider_2_response,fis_slider_2_rt,Response_2,Feedback_2,fis_BackGround_Feedback_2_started,fis_Feedbacks_2_started,fis_Feedbacks_2_stopped,fis_BackGround_Feedback_2_stopped,fis_slider_started,fis_BackGround_started,Fish_started,fis_WordBox_started,fis_Words_started,fis_slider_response,fis_slider_rt,Response,Feedback,fis_BackGround_Feedback_started,fis_Feedbacks_started,fis_Feedbacks_stopped,fis_BackGround_Feedback_stopped,fis_roundN,id_,x___,x__,weather,boat,parachute,fish,test_mode,date,expName,psychopyVersion,frameRate
24,넌 통찰력있어,2,Green,A,6.5,4.8,ScrollDown,ScrollUp,Green.png,2,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,23,23,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,362.739257100038,362.739257100038,362.739257100038,362.739257100038,362.739257100038,1.18364197530864,1.40046909998637,ScrollDown,정답,364.133990400005,364.133990400005,364.634336399962,365.150869800011,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
25,넌 경솔해,5,Orange,B,2.45833333333333,2.26666666666667,ScrollUp,ScrollDown,Orange.png,2,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,24,24,24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,365.150869800011,365.150869800011,365.150869800011,365.150869800011,365.150869800011,1.58950617283951,1.03155260009225,ScrollUp,정답,366.183919199975,366.183919199975,366.684001600021,367.207862899988,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
26,넌 초조해,4,Green,A,2.91666666666667,3.13333333333333,ScrollDown,ScrollUp,Green.png,2,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,25,25,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,367.207862899988,367.207862899988,367.207862899988,367.207862899988,367.207862899988,1.15586419753086,1.03222579997964,ScrollDown,정답,368.234284200007,368.234284200007,368.734311499982,369.249241999933,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
27,넌 무관심해,4,Orange,B,2.83333333333333,2.9,ScrollUp,ScrollDown,Orange.png,2,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,26,26,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,369.249241999933,369.249241999933,369.249241999933,369.249241999933,369.249241999933,1.79320987654321,0.898834399995394,ScrollUp,정답,370.150948600029,370.150948600029,370.650968399947,371.159422499943,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
28,넌 감성적이야,3,Orange,B,4.125,4.16666666666667,ScrollUp,ScrollDown,Orange.png,2,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,27,27,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,371.159422499943,371.159422499943,371.159422499943,371.159422499943,371.159422499943,1.91049382716049,0.715298300026916,ScrollUp,정답,371.884074299945,371.884074299945,372.384136599954,372.896384599968,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
29,넌 배려심있어,1,Green,A,6.08333333333333,5.5,ScrollDown,ScrollUp,Green.png,2,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,28,28,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,372.896384599968,372.896384599968,372.896384599968,372.896384599968,372.896384599968,1.36728395061728,1.08190870005637,ScrollDown,정답,373.984086200013,373.984086200013,374.484116000007,375.007141600014,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
30,넌 숨김없어,3,Green,A,4.5,4.93333333333333,ScrollDown,ScrollUp,Green.png,2,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,29,29,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,375.007141600014,375.007141600014,375.007141600014,375.007141600014,375.007141600014,1.36574074074074,0.639259900082834,ScrollDown,정답,375.634621600038,375.634621600038,376.13408670004,376.65329659998,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
31,넌 훌륭해,2,Orange,B,5.91666666666667,4.03333333333333,ScrollUp,ScrollDown,Orange.png,2,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,30,30,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,376.65329659998,376.65329659998,376.65329659998,376.65329659998,376.65329659998,1.11574074074074,0.765232799923979,ScrollDown,오답,377.417343399953,377.417343399953,377.917442200007,378.425958600012,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
32,넌 슬기로워,2,Green,A,6.16666666666667,4.1,ScrollDown,ScrollUp,Green.png,2,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,31,31,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,378.425958600012,378.425958600012,378.425958600012,378.425958600012,378.425958600012,1.28240740740741,0.849325600080192,ScrollDown,정답,379.284056199947,379.284056199947,379.784162099939,380.296487199957,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
33,넌 냉혹해,5,Green,A,2.58333333333333,2.1,ScrollDown,ScrollUp,Green.png,2,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,32,32,32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,380.296487199957,380.296487199957,380.296487199957,380.296487199957,380.296487199957,1.25154320987654,2.19908039993607,ScrollDown,정답,382.501707899966,382.501707899966,383.001836500014,383.508649099967,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
34,나를 데려가줘,6,Orange,B,0,0,ScrollDown,ScrollUp,Orange.png,2,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,33,33,33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,383.508649099967,383.508649099967,383.508649099967,383.508649099967,383.508649099967,1.87191358024691,0.749113300000317,ScrollUp,오답,384.267460300005,384.267460300005,384.76756539999,385.276499500033,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
35,넌 편파적이야,5,Orange,B,2.125,2,ScrollUp,ScrollDown,Orange.png,2,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,34,34,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,385.276499500033,385.276499500033,385.276499500033,385.276499500033,385.276499500033,1.91975308641975,1.117691499996,ScrollUp,정답,386.401782399975,386.401782399975,386.901283200015,NaN,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
36,넌 슬퍼,4,Green,A,2.58333333333333,3.06666666666667,ScrollDown,ScrollUp,Green.png,2,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,35,35,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,387.427265399951,387.427265399951,387.427265399951,387.427265399951,387.427265399951,1.3179012345679,0.833606400061399,ScrollDown,정답,388.267503999989,388.267503999989,388.767510000034,389.274843199993,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
37,나를 데려가줘,6,Orange,B,0,0,ScrollDown,ScrollUp,Orange.png,2,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,36,36,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,389.274843199993,389.274843199993,389.274843199993,389.274843199993,389.274843199993,1.22530864197531,1.31735069991555,ScrollDown,정답,390.601405799971,390.601405799971,391.101076400024,391.62540489994,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
38,넌 친절해,1,Orange,B,6.04166666666667,5.53333333333333,ScrollUp,ScrollDown,Orange.png,2,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,0,37,37,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,391.62540489994,391.62540489994,391.62540489994,391.62540489994,391.62540489994,1.66820987654321,1.00104220001958,ScrollUp,정답,392.617884699954,392.617884699954,393.117433300009,393.617297000019,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
NaN,,NaN,,,NaN,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,3,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
NaN,,NaN,,,NaN,NaN,,,,NaN,,,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
1,넌 엉성해,4,Green,A,3,3.3,ScrollDown,ScrollUp,Green.png,3,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,432.222560900031,432.222560900031,432.222560900031,432.222560900031,432.222560900031,1.20987654320988,1.07885359995998,ScrollDown,정답,433.301671099965,433.301671099965,433.801205900032,434.306074099964,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
2,나를 보내줘,6,Green,A,0,0,ScrollUp,ScrollDown,Green.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,434.306074099964,434.306074099964,434.306074099964,434.306074099964,434.306074099964,1.95061728395062,0.933714099926874,ScrollUp,정답,435.251053699991,435.251053699991,435.750748499995,436.275338999927,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
3,넌 활발해,1,Orange,B,5.66666666666667,5.6,ScrollUp,ScrollDown,Orange.png,3,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,436.275338999927,436.275338999927,436.275338999927,436.275338999927,436.275338999927,1.3179012345679,0.948903099982999,ScrollDown,오답,437.21764659998,437.21764659998,437.717443699948,438.22605930001,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
4,넌 논리적이야,2,Green,A,5.66666666666667,4.63333333333333,ScrollDown,ScrollUp,Green.png,3,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,438.22605930001,438.22605930001,438.22605930001,438.22605930001,438.22605930001,1.15123456790123,1.23421619995497,ScrollDown,정답,439.467235399992,439.467235399992,439.967472399934,440.47951720003,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
5,넌 과묵해,3,Green,A,3.875,4.4,ScrollDown,ScrollUp,Green.png,3,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,440.47951720003,440.47951720003,440.47951720003,440.47951720003,440.47951720003,1,0.832688599941321,ScrollDown,정답,441.317412600038,441.317412600038,441.817293999949,442.325525499997,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
6,나를 데려가줘,6,Orange,B,0,0,ScrollDown,ScrollUp,Orange.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,5,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,442.325525499997,442.325525499997,442.325525499997,442.325525499997,442.325525499997,1,1.3498232999118,ScrollDown,정답,443.683787900023,443.683787900023,444.184529699967,444.694889900042,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
7,넌 미숙해,4,Orange,B,3,3,ScrollUp,ScrollDown,Orange.png,3,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,6,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,444.694889900042,444.694889900042,444.694889900042,444.694889900042,444.694889900042,1.71759259259259,0.798375300015323,ScrollUp,정답,445.501076099928,445.501076099928,446.000787499943,446.512362599955,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
8,나를 보내줘,6,Green,A,0,0,ScrollUp,ScrollDown,Green.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,7,7,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,446.512362599955,446.512362599955,446.512362599955,446.512362599955,446.512362599955,1.85030864197531,1.29960229992867,ScrollUp,정답,447.817215799936,447.817215799936,448.317127899965,448.825367599959,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
9,넌 자신만만해,3,Orange,B,4.83333333333333,4.33333333333333,ScrollUp,ScrollDown,Orange.png,3,Neutral,Neutral,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,448.825367599959,448.825367599959,448.825367599959,448.825367599959,448.825367599959,1.12808641975309,0.86691800004337,ScrollDown,오답,449.700752999983,449.700752999983,450.20104710001,450.718136799987,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
10,넌 탐욕스러워,5,Green,A,2.25,2.1,ScrollDown,ScrollUp,Green.png,3,Negative,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,9,9,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,450.718136799987,450.718136799987,450.718136799987,450.718136799987,450.718136799987,1.21450617283951,0.833052400033921,ScrollDown,정답,451.550758099998,451.550758099998,452.050726699992,452.560547600035,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
11,넌 인기있어,2,Green,A,5.45833333333333,4.5,ScrollDown,ScrollUp,Green.png,3,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,10,10,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,452.560547600035,452.560547600035,452.560547600035,452.560547600035,452.560547600035,1.32561728395062,0.815932999947108,ScrollDown,정답,453.38392990001,453.38392990001,453.884197999956,454.390398000018,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
12,나를 데려가줘,6,Orange,B,0,0,ScrollDown,ScrollUp,Orange.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,11,11,11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,454.390398000018,454.390398000018,454.390398000018,454.390398000018,454.390398000018,1.99382716049383,0.868282900075428,ScrollUp,오답,455.267169400002,455.267169400002,455.767457099981,456.289845500025,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
13,넌 뛰어나,2,Orange,B,6.16666666666667,4,ScrollUp,ScrollDown,Orange.png,3,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,12,12,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,456.289845500025,456.289845500025,456.289845500025,456.289845500025,456.289845500025,1.75771604938272,0.982460499973968,ScrollUp,정답,457.267146899947,457.267146899947,457.767338900012,458.286515699932,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
14,넌 낙관적이야,1,Green,A,5.75,5.8,ScrollDown,ScrollUp,Green.png,3,Positive,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,13,13,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,458.286515699932,458.286515699932,458.286515699932,458.286515699932,458.286515699932,1.23148148148148,1.01580649998505,ScrollDown,정답,459.300939499983,459.300939499983,459.801505399984,460.310746900039,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
15,넌 산만해,4,Orange,B,2.69565217391304,3.03333333333333,ScrollUp,ScrollDown,Orange.png,3,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,14,14,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,460.310746900039,460.310746900039,460.310746900039,460.310746900039,460.310746900039,1.8641975308642,1.14956619997974,ScrollUp,정답,461.467456999933,461.467456999933,461.967244699947,462.476447199937,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
16,나를 보내줘,6,Green,A,0,0,ScrollUp,ScrollDown,Green.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,15,15,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,462.476447199937,462.476447199937,462.476447199937,462.476447199937,462.476447199937,1.68518518518519,1.43202399997972,ScrollUp,정답,463.917192299967,463.917192299967,464.417871600017,464.928066799999,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
17,넌 교활해,5,Orange,B,2.33333333333333,2.13333333333333,ScrollUp,ScrollDown,Orange.png,3,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,16,16,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,464.928066799999,464.928066799999,464.928066799999,464.928066799999,464.928066799999,1.82253086419753,1.43261769996025,ScrollUp,정답,466.367176000029,466.367176000029,466.867317899945,467.373075600015,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
18,나를 보내줘,6,Green,A,0,0,ScrollUp,ScrollDown,Green.png,3,NonTarget,NonTarget,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,17,17,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,467.373075600015,467.373075600015,467.373075600015,467.373075600015,467.373075600015,1.72376543209877,1.25045799999498,ScrollUp,정답,468.634114300017,468.634114300017,469.134206700022,469.658406900009,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
19,넌 불친절해,5,Orange,B,2.20833333333333,2.03333333333333,ScrollUp,ScrollDown,Orange.png,3,Negative,Congruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,18,18,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,469.658406900009,469.658406900009,469.658406900009,469.658406900009,469.658406900009,1.67901234567901,1.0824121000478,ScrollUp,정답,470.733672800008,470.733672800008,471.234381899936,471.744633499999,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
20,넌 지적이야,2,Orange,B,5.75,4.36666666666667,ScrollUp,ScrollDown,Orange.png,3,Positive,Incongruent,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,2,0,2,0,0,19,19,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,471.744633499999,471.744633499999,471.744633499999,471.744633499999,471.744633499999,1.69907407407407,0.699430500040762,ScrollUp,정답,472.451216400019,472.451216400019,472.950792099931,473.474876299966,NaN,2,54,여자,no,no,no,yes,no,2023-06-02_11h44.45.965,Main,2022.2.4,59.9979720810407
