target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,23,4,,NaN,NaN,NaN,main,1,1,1,positive,neutral,1113.1551096,1114.1347528,1114.1347528,1114.1675491,k,k,1,1.39663629999995,k,1,1.38785940000162,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,24,12,,NaN,NaN,NaN,main,2,2,2,neutral,negative,1115.5517261,1116.5346036,1116.5346036,1116.5511606,j,l,0,1.14836690000084,l,0,1.1326638999999,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,7,25,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,1118.7076675,1119.7010499,1119.7010499,1119.7179407,k,k,1,1.40664990000005,k,1,1.37485079999897,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8,26,8,,NaN,NaN,NaN,main,1,1,1,neutral,positive,1121.1177805,1122.1012362,1122.1012362,1122.1177956,l,l,1,3.16368050000165,l,1,3.14148480000222,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,27,2,,NaN,NaN,NaN,main,2,2,1,positive,positive,1126.2900316,1127.2844811,1127.2844811,1127.3010735,l,l,1,1.25636120000127,l,1,1.23150520000127,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10,28,5,,NaN,NaN,NaN,main,1,1,1,negative,positive,1128.5505564,1129.5343889,1129.5343889,1129.5511595,l,l,1,3.34922730000108,l,1,3.34056670000064,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,11,29,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,1133.9089713,1134.9024828,1134.9024828,1134.9191064,l,l,1,1.30846770000062,l,1,1.27659439999843,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,12,30,6,,NaN,NaN,NaN,main,2,2,1,positive,negative,1136.2196466,1137.2008099,1137.2008099,1137.2344905,j,j,1,2.32964340000035,j,1,2.31541859999925,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,13,31,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1140.5561235,1141.5510697,1141.5510697,1141.5677161,k,k,1,1.42493920000197,k,1,1.40398719999939,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,14,32,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,1142.9870503,1143.9685897,1143.9685897,1144.0033298,k,k,1,1.24683780000123,k,1,1.2340641999981,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,15,33,0,,NaN,NaN,NaN,main,1,1,1,negative,negative,1145.2356859,1146.2178498,1146.2178498,1146.2510877,j,j,1,3.11482089999845,j,1,3.10503280000194,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,16,34,14,,NaN,NaN,NaN,main,1,1,2,negative,positive,1150.3566531,1151.3508732,1151.3508732,1151.3675444,l,l,1,1.15666169999895,l,1,1.13927299999705,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,17,35,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,1152.5210257,1153.5010474,1153.5010474,1153.5342869,k,k,1,1.28120019999915,k,1,1.2693462999996,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,0,36,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1154.8018439,1155.784087,1155.784087,1155.8176746,k,k,1,1.24715300000025,k,1,1.2282129999985,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,37,6,,NaN,NaN,NaN,main,2,2,1,positive,negative,1157.0505334,1158.0350797,1158.0350797,1158.0515866,j,j,1,1.76775590000034,j,1,1.74381400000129,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,38,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,1160.8243629,1161.8175932,1161.8175932,1161.8343369,k,k,1,1.12701430000016,k,1,1.09858789999998,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,39,9,,NaN,NaN,NaN,main,1,1,2,negative,negative,1162.9559786,1163.9340895,1163.9340895,1163.9677752,j,j,1,1.86129179999989,j,1,1.85248610000053,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,40,16,,NaN,NaN,NaN,main,2,2,2,negative,neutral,1166.8247033,1167.8175863,1167.8175863,1167.8341382,k,k,1,1.17408200000136,k,1,1.14508740000019,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,41,3,,NaN,NaN,NaN,main,2,2,1,neutral,negative,1169.0025999,1169.9850558,1169.9850558,1170.0024291,j,j,1,1.53042769999956,j,1,1.5212337999983,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,6,42,0,,NaN,NaN,NaN,main,1,1,1,negative,negative,1172.5412104,1173.5340704,1173.5340704,1173.5508958,j,j,1,1.95727479999914,j,1,1.94005929999912,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,43,8,,NaN,NaN,NaN,main,2,2,1,neutral,positive,1176.5067701,1177.5009341,1177.5009341,1177.517735,l,l,1,1.80670549999923,l,1,1.78903329999957,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8,44,11,,NaN,NaN,NaN,main,1,1,2,positive,positive,1180.3236942,1181.3173857,1181.3173857,1181.3341778,l,l,1,1.0905485000003,l,1,1.06870469999922,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,9,45,10,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,1182.4179876,1183.400925,1183.400925,1183.417505,k,k,1,1.16485050000119,k,1,1.15359089999765,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10,46,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,1184.5852667,1185.5674867,1185.5674867,1185.6012849,l,l,1,1.06484540000019,l,1,1.05097730000125,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11,47,15,,NaN,NaN,NaN,main,2,2,2,positive,negative,1186.6524814,1187.633992,1187.633992,1187.6676399,j,j,1,1.43170450000252,j,1,1.41619789999822,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12,48,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,1189.0842114,1190.0679282,1190.0679282,1190.0852267,j,j,1,1.34951250000086,j,1,1.33533089999764,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13,49,5,,NaN,NaN,NaN,main,2,2,1,negative,positive,1191.4358514,1192.4173175,1192.4173175,1192.4508772,l,l,1,1.34807160000128,l,1,1.32965419999891,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,14,50,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,1193.7866212,1194.7674327,1194.7674327,1194.8009436,k,k,1,1.21461330000238,k,1,1.19687319999866,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,15,51,7,,NaN,NaN,NaN,main,1,1,1,negative,neutral,1196.0011992,1196.9845642,1196.9845642,1197.002488,k,k,1,1.16864250000071,k,1,1.15403139999762,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16,52,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,1198.1721661,1199.1509556,1199.1509556,1199.1848207,l,l,1,1.37879550000071,l,1,1.36399879999954,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,17,53,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,1200.5534562,1201.534328,1201.534328,1201.5679455,l,l,1,1.11539380000249,l,1,1.09323489999952,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,54,5,,NaN,NaN,NaN,main,2,2,1,negative,positive,1202.6688047,1203.6509199,1203.6509199,1203.6843651,l,l,1,1.39733279999928,l,1,1.3753985000003,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,55,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,1205.0674873,1206.0511494,1206.0511494,1206.0676648,l,l,1,1.24855559999924,l,1,1.23137609999685,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,56,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,1207.3194007,1208.3007784,1208.3007784,1208.3341877,l,l,1,1.38178280000284,l,1,1.37354019999839,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,57,10,,NaN,NaN,NaN,main,1,1,2,neutral,neutral,1209.7016113,1210.6842655,1210.6842655,1210.7010706,k,k,1,1.13254909999887,k,1,1.10966089999783,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,58,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,1211.8365597,1212.8174563,1212.8174563,1212.8508311,k,k,1,1.36443549999967,k,1,1.34654800000135,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,59,8,,NaN,NaN,NaN,main,2,2,1,neutral,positive,1214.202964,1215.1839644,1215.1839644,1215.2174026,l,l,1,1.44846899999902,l,1,1.4261692,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,60,6,,NaN,NaN,NaN,main,2,2,1,positive,negative,1216.65182,1217.6343265,1217.6343265,1217.6510033,j,j,1,3.34941569999864,j,1,3.33640089999972,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,61,1,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,1222.0110747,1223.0011793,1223.0011793,1223.0188163,k,k,1,1.65641550000146,k,1,1.62559809999948,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8,62,12,,NaN,NaN,NaN,main,1,1,2,neutral,negative,1225.6754501,1226.6676055,1226.6676055,1226.6857102,j,j,1,1.25734530000045,j,1,1.23147149999932,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9,63,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,1227.9359897,1228.917379,1228.917379,1228.9511198,k,k,1,1.11432200000127,k,1,1.10098189999917,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10,64,15,,NaN,NaN,NaN,main,2,2,2,positive,negative,1230.0529443,1231.0342212,1231.0342212,1231.0675462,j,j,1,1.91511829999945,j,1,1.89664339999945,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11,65,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,1233.9738887,1235.0157801,1235.0157801,1235.0157801,j,j,1,1.30703699999867,j,1,1.23489229999905,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12,66,16,,NaN,NaN,NaN,main,2,2,2,negative,neutral,1236.285335,1237.2674814,1237.2674814,1237.3013206,k,k,1,1.18097249999846,k,1,1.1583200999994,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,13,67,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,1238.4678541,1239.4507859,1239.4507859,1239.4676013,l,l,1,1.04859629999919,l,1,1.03961720000007,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,14,68,11,,NaN,NaN,NaN,main,1,1,2,positive,positive,1240.5193016,1241.5008812,1241.5008812,1241.5339321,l,l,1,1.1485446000006,l,1,1.13320579999709,NaN,,NaN,NaN,NaN,NaN,120,69,여성,no,yes,yes,no,2023-11-28_14h13.48.693,experiment_2311,2022.2.5,60.0391094760037
