distractor,target,set,ans1,ans2,rep_loop4_thisRepN,rep_loop4_thisTrialN,rep_loop4_thisN,rep_loop4_thisIndex,st2_prac_loop_thisRepN,st2_prac_loop_thisTrialN,st2_prac_loop_thisN,st2_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,st2_main_loop_thisRepN,st2_main_loop_thisTrialN,st2_main_loop_thisN,st2_main_loop_thisIndex,image_4_started,wait_img_started,key_resp_3_keys,key_resp_3_rt,image_5_started,ins_rep_img_started,st_prac_back_started,prac_img_started,st_fix_back_started,st_fix_2_started,main_prac,st_back_started,st_ans,st_res,st_corr,st_rt,st2_resp_keys,st2_resp_corr,st_main_back_started,mouse_4_started,main_key_started,main_img_started,mouse_4_x,mouse_4_y,mouse_4_leftButton,mouse_4_midButton,mouse_4_rightButton,main_key_keys,main_key_rt,contineu_img_started,key_resp_9_started,key_resp_9_keys,key_resp_9_rt,text_2_started,id_,date,expName,psychopyVersion,frameRate
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,40,40,42,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,407.8320104999,None,None,1,1.53542619990185,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,41,41,5,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,410.366389999865,None,None,1,1.52693950012326,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,42,42,38,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,412.898435099982,None,None,1,1.53313049999997,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,43,43,8,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,415.431610099971,k,k,1,1.49812749982812,None,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,44,44,29,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,417.933212899836,None,None,1,1.53194679995067,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,45,45,17,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,420.466798799811,None,None,1,1.53017759998329,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,46,46,34,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,422.999240499921,k,k,1,1.06672100001015,None,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,47,47,13,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,425.067289399914,None,None,1,1.53126860014163,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,48,48,0,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,427.59872359992,None,None,1,1.53024409990758,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,49,49,1,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,430.132796199992,None,None,1,1.5334220000077,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,50,50,21,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,432.666535699973,None,None,1,1.53019380010664,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,51,51,33,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,435.199970799964,None,None,1,1.53207870014012,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,52,52,2,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,437.733597299783,k,k,1,1.16820239997469,None,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
negative,red,1,None,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,53,53,20,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,439.901007499779,None,None,1,1.52674739994109,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,blue,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,54,54,50,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,442.43363019987,None,None,1,1.53219170006923,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
negative,blue,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,55,55,45,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,444.966721999925,k,k,1,1.49943670001812,None,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,56,56,59,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,447.467777999816,k,k,1,1.23063210002147,None,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,57,57,54,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,449.702134799911,None,None,1,1.53191139991395,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
positive,yellow,1,None,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,58,58,15,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,452.233747599879,k,k,1,1.06499759992585,None,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
negative,yellow,1,k,None,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,59,59,18,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,main,454.301997700008,None,None,1,1.5317360998597,None,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,456.833366199862,456.833366199862,space,6.00731070013717,NaN,201,2023-08-15_11h51.45.723,Main,2023.1.2,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,462.899623599835,NaN,,,,
