target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,image_8_started,image_8_stopped,start_wait_started,start_wait_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_started,key_resp_9_stopped,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,image_4_stopped,image_5_started,image_5_stopped,image_6_started,image_6_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,image_7_started,image_7_stopped,contineu_img_started,contineu_img_stopped,key_resp_8_keys,key_resp_8_rt,key_resp_8_started,key_resp_8_stopped,id_,date,expName,psychopyVersion,frameRate
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,4,17,89,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,2.39904649998061,588.746934799943,589.762882299954,589.729224600014,None,588.746934799943,None,588.746934799943,None,588.746934799943,None,592.128410300007,None,592.128410300007,None,592.128410300007,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,593.129278299981,None,space,34.6604726000223,593.129278299981,None,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,0,0,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,1.83406989998184,627.828916299972,628.828185399994,628.795205199975,None,627.828916299972,None,627.828916299972,None,627.828916299972,None,630.662854739919,None,630.662854739919,None,630.662854739919,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,1,1,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,negative,l,l,1,1.32987450005021,630.663050199975,631.665140499943,631.631007199991,None,630.663050199975,None,630.663050199975,None,630.663050199975,None,632.996600739996,None,632.996600739996,None,632.996600739996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,2,2,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,1.19603849994019,632.999053600011,634.028842199943,633.962088999921,None,632.999053600011,None,632.999053600011,None,632.999053600011,None,635.194884839922,None,635.194884839922,None,635.194884839922,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,3,3,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,j,j,1,1.10151890001725,635.197038999991,636.228986499947,636.162813499919,None,635.197038999991,None,635.197038999991,None,635.197038999991,None,637.298907140025,None,637.298907140025,None,637.298907140025,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,4,4,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,1.13067419989966,637.299790299963,638.331091600005,638.264780999976,None,637.299790299963,None,637.299790299963,None,637.299790299963,None,639.430853939953,None,639.430853939953,None,639.430853939953,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,5,5,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,1.19724689994473,639.433111599996,640.464513099985,640.397702699993,None,639.433111599996,None,639.433111599996,None,639.433111599996,None,641.63014774,None,641.63014774,None,641.63014774,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,6,6,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,positive,j,j,1,1.16533560003154,641.631336399936,642.631465699989,642.598154000007,None,641.631336399936,None,641.631336399936,None,641.631336399936,None,643.796481439949,None,643.796481439949,None,643.796481439949,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,7,7,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,l,l,1,1.23169080005027,643.798038700013,644.82896189997,644.762133299955,None,643.798038700013,None,643.798038700013,None,643.798038700013,None,646.030712640018,None,646.030712640018,None,646.030712640018,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,8,8,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,positive,j,j,1,1.23128459998406,646.032515099971,647.065076299943,647.03100149997,None,646.032515099971,None,646.032515099971,None,646.032515099971,None,648.263637339918,None,648.263637339918,None,648.263637339918,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,9,9,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,neutral,k,k,1,1.06528280000202,648.26417599991,649.265176599962,649.231975400005,None,648.26417599991,None,648.26417599991,None,648.26417599991,None,650.330931239983,None,650.330931239983,None,650.330931239983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,10,10,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,negative,l,l,1,1.76482050004415,650.331506800023,651.331758299959,651.298512600013,None,650.331506800023,None,650.331506800023,None,650.331506800023,None,653.095824439998,None,653.095824439998,None,653.095824439998,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,11,11,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,1.36356750002597,653.096987499972,654.097366599948,654.097366599948,None,653.096987499972,None,653.096987499972,None,653.096987499972,None,655.462874740001,None,655.462874740001,None,655.462874740001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,12,12,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,neutral,k,k,1,1.50244670000393,655.465030399966,656.464447899954,656.431096300017,None,655.465030399966,None,655.465030399966,None,655.465030399966,None,657.965147139959,None,657.965147139959,None,657.965147139959,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,13,13,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,l,l,1,1.24461829999927,657.96554679994,658.982117599924,658.949179799994,None,657.96554679994,None,657.96554679994,None,657.96554679994,None,660.213884040003,None,660.213884040003,None,660.213884040003,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,14,14,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,positive,j,j,1,1.16590140003245,660.214604299981,661.213719899999,661.180882000015,None,660.214604299981,None,660.214604299981,None,660.214604299981,None,662.38074524001,None,662.38074524001,None,662.38074524001,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,15,15,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,j,1,1.26948680006899,662.380477099912,663.384367199964,663.351146999979,None,662.380477099912,None,662.380477099912,None,662.380477099912,None,664.650479139981,None,664.650479139981,None,664.650479139981,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,16,16,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,negative,l,l,1,1.32633219996933,664.651313500013,665.651457199943,665.617916699965,None,664.651313500013,None,664.651313500013,None,664.651313500013,None,666.981090139935,None,666.981090139935,None,666.981090139935,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0,17,17,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,l,l,1,1.33143340004608,666.982124799979,667.982001699973,667.949306499911,None,666.982124799979,None,666.982124799979,None,666.982124799979,None,669.313497639948,None,669.313497639948,None,669.313497639948,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,18,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,neutral,k,k,1,1.43049570010044,669.313862300012,670.314205999952,670.281429299968,None,669.313862300012,None,669.313862300012,None,669.313862300012,None,671.746212039946,None,671.746212039946,None,671.746212039946,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,1,19,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,negative,l,l,1,1.40149130008649,671.747524100007,672.74965179991,672.716291400022,None,671.747524100007,None,671.747524100007,None,671.747524100007,None,674.149119739991,None,674.149119739991,None,674.149119739991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,2,20,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,1.26492309989408,674.151344800019,675.182087699999,675.116057200008,None,674.151344800019,None,674.151344800019,None,674.151344800019,None,676.41446543996,None,676.41446543996,None,676.41446543996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,3,21,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,l,l,1,1.59632759995293,676.416218500002,677.447331800009,677.381559100002,None,676.416218500002,None,676.416218500002,None,676.416218500002,None,679.013533039938,None,679.013533039938,None,679.013533039938,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,4,22,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,j,j,1,1.20251039997675,679.014260099968,680.018780299928,679.984966999968,None,679.014260099968,None,679.014260099968,None,679.014260099968,None,681.217012639961,None,681.217012639961,None,681.217012639961,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,5,23,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,neutral,positive,j,j,1,1.63001730001997,681.220524700009,682.2493273,682.182877199957,None,681.220524700009,None,681.220524700009,None,681.220524700009,None,683.849483939924,None,683.849483939924,None,683.849483939924,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,6,24,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,l,l,1,1.5972225998994,683.849823899916,684.883052699966,684.815706399968,None,683.849823899916,None,683.849823899916,None,683.849823899916,None,686.447668039927,None,686.447668039927,None,686.447668039927,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,7,25,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,j,j,1,2.13257799996063,686.44955349993,687.450699399924,687.417309999932,None,686.44955349993,None,686.44955349993,None,686.44955349993,None,689.582823799923,None,689.582823799923,None,689.582823799923,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,8,26,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,l,l,1,1.50197629991453,690.584245899925,691.584485300002,691.550770699978,None,690.584245899925,None,690.584245899925,None,690.584245899925,None,693.080793639983,None,693.080793639983,None,693.080793639983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,9,27,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,3.33532579999883,693.082216899958,694.083467299934,694.04948539997,None,693.082216899958,None,693.082216899958,None,693.082216899958,None,697.417549900012,None,697.417549900012,None,697.417549900012,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,10,28,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,1.90510159998666,698.449095899938,699.449460899923,699.416322999983,None,698.449095899938,None,698.449095899938,None,698.449095899938,None,701.349612439971,None,701.349612439971,None,701.349612439971,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,11,29,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.76568269997369,701.35031619994,702.351168999914,702.317837200011,None,701.35031619994,None,701.35031619994,None,701.35031619994,None,704.117185340019,None,704.117185340019,None,704.117185340019,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,12,30,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,positive,j,j,1,1.46614390006289,704.118011299986,705.11885269999,705.085614799988,None,704.118011299986,None,704.118011299986,None,704.118011299986,None,706.584359840013,None,706.584359840013,None,706.584359840013,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,13,31,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,1.49799299996812,706.587429899955,707.619199399953,707.552271199995,None,706.587429899955,None,706.587429899955,None,706.587429899955,None,709.084505139955,None,709.084505139955,None,709.084505139955,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,14,32,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,j,j,1,1.56294029997662,709.086819399963,710.119221600005,710.0523636,None,709.086819399963,None,709.086819399963,None,709.086819399963,None,711.650600639975,None,711.650600639975,None,711.650600639975,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,15,33,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,j,j,1,1.09786259999964,711.651186899981,712.682545799995,712.615917699994,None,711.651186899981,None,711.651186899981,None,711.651186899981,None,713.749610939983,None,713.749610939983,None,713.749610939983,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,16,34,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,neutral,k,k,1,2.10023059998639,713.750211899984,714.753967499943,714.720642899978,None,713.750211899984,None,713.750211899984,None,713.750211899984,None,716.851699399995,None,716.851699399995,None,716.851699399995,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,17,35,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,l,l,1,2.74106380005833,717.882233500015,718.884072799934,718.850820999942,None,717.882233500015,None,717.882233500015,None,717.882233500015,None,721.62024790002,None,721.62024790002,None,721.62024790002,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,0,36,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,neutral,k,k,1,2.0376231999835,722.620291900006,723.620282099932,723.586473600008,None,722.620291900006,None,722.620291900006,None,722.620291900006,None,725.652332799975,None,725.652332799975,None,725.652332799975,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,1,37,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.90307470003609,726.652939199936,727.653440899914,727.619203799986,None,726.652939199936,None,726.652939199936,None,726.652939199936,None,729.54967823996,None,729.54967823996,None,729.54967823996,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,2,38,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,j,1,1.23052809992805,729.549765000003,730.551354199997,730.518294899957,None,729.549765000003,None,729.549765000003,None,729.549765000003,None,731.783941539924,None,731.783941539924,None,731.783941539924,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,3,39,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,negative,l,l,1,1.59881849994417,731.784975999966,732.786015399965,732.752332499949,None,731.784975999966,None,731.784975999966,None,731.784975999966,None,734.384708939923,None,734.384708939923,None,734.384708939923,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,4,40,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,j,l,0,1.76636710006278,734.387078900007,735.417992900009,735.350882599945,None,734.387078900007,None,734.387078900007,None,734.387078900007,None,737.154212399968,None,737.154212399968,None,737.154212399968,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,5,41,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,1.60541369998828,738.187665299978,739.21966069995,739.153085700003,None,738.187665299978,None,738.187665299978,None,738.187665299978,None,740.786181339982,None,740.786181339982,None,740.786181339982,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,2,6,42,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,positive,j,j,1,1.16540200007148,740.788387399982,741.820794999949,741.754021500004,None,740.788387399982,None,740.788387399982,None,740.788387399982,None,742.95383503997,None,742.95383503997,None,742.95383503997,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,503,2023-08-15_16h00.30.255,Main,2022.1.1,None
