target,distractor,set,ans1,ans2,rep_loop2_thisRepN,rep_loop2_thisTrialN,rep_loop2_thisN,rep_loop2_thisIndex,flanker_prac_loop_thisRepN,flanker_prac_loop_thisTrialN,flanker_prac_loop_thisN,flanker_prac_loop_thisIndex,block_thisRepN,block_thisTrialN,block_thisN,block_thisIndex,flanker_main_loop_thisRepN,flanker_main_loop_thisTrialN,flanker_main_loop_thisN,flanker_main_loop_thisIndex,image_8_started,image_8_stopped,start_wait_started,start_wait_stopped,key_resp_9_keys,key_resp_9_rt,key_resp_9_started,key_resp_9_stopped,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,image_4_stopped,image_5_started,image_5_stopped,image_6_started,image_6_stopped,back_2_started,back_2_stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl_started,fix_fl_stopped,targ_started,targ_stopped,j_button_started,j_button_stopped,k_button_started,k_button_stopped,l_button_started,l_button_stopped,j_button2_started,j_button2_stopped,k_button2_started,k_button2_stopped,l_button2_started,l_button2_stopped,mainback_started,mainback_stopped,key_resp_keys,key_resp_rt,mouse_6_x,mouse_6_y,mouse_6_leftButton,mouse_6_midButton,mouse_6_rightButton,mouse_6_started,mouse_6_stopped,image_7_started,image_7_stopped,contineu_img_started,contineu_img_stopped,key_resp_8_keys,key_resp_8_rt,key_resp_8_started,key_resp_8_stopped,text_2_started,text_2_stopped,id_,date,expName,psychopyVersion,frameRate
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,0,18,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,negative,l,l,1,1.06746459999704,295.869917700009,296.899118100002,296.847216299997,None,295.869917700009,None,295.869917700009,None,295.869917700009,None,297.88577326667,None,297.88577326667,None,297.88577326667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,1,19,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,j,1,1.52462949999608,297.919423599989,298.966231700004,298.930511499988,None,297.919423599989,None,297.919423599989,None,297.919423599989,None,300.417328466665,None,300.417328466665,None,300.417328466665,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,2,20,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,1.19566609998583,300.451075999998,301.4816765,301.44914360001,None,300.451075999998,None,300.451075999998,None,300.451075999998,None,302.618370766668,None,302.618370766668,None,302.618370766668,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,3,21,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,1.69715480000013,302.652316099993,303.683886599989,303.683886599989,None,302.652316099993,None,302.652316099993,None,302.652316099993,None,305.320614933335,None,305.320614933335,None,305.320614933335,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,4,22,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,l,l,1,1.46422030002577,305.367473899998,306.432090799994,306.386777100008,None,305.367473899998,None,305.367473899998,None,305.367473899998,None,307.783460766663,None,307.783460766663,None,307.783460766663,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,5,23,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,neutral,k,k,1,1.44427119998727,307.818483499985,308.863795000012,308.830165899999,None,307.818483499985,None,307.818483499985,None,307.818483499985,None,310.233955066655,None,310.233955066655,None,310.233955066655,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,6,24,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,j,j,1,1.57930559999659,310.283951799996,311.316027599998,311.284682600002,None,310.283951799996,None,310.283951799996,None,310.283951799996,None,312.815451966661,None,312.815451966661,None,312.815451966661,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,7,25,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,negative,l,l,1,2.23699559998931,312.851515999995,313.897307600011,313.830792399996,None,312.851515999995,None,312.851515999995,None,312.851515999995,None,316.086261299992,None,316.086261299992,None,316.086261299992,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,8,26,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.3445580000116,317.146656900004,318.164892100001,318.164892100001,None,317.146656900004,None,317.146656900004,None,317.146656900004,None,319.467518866677,None,319.467518866677,None,319.467518866677,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,9,27,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,j,j,1,1.58336930000223,319.520389299985,320.584655499988,320.496484500007,None,319.520389299985,None,319.520389299985,None,319.520389299985,None,322.054074966673,None,322.054074966673,None,322.054074966673,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,10,28,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,1.33006869998644,322.097850799997,323.130308699998,323.09679109999,None,322.097850799997,None,322.097850799997,None,322.097850799997,None,324.38546246666,None,324.38546246666,None,324.38546246666,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,11,29,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,l,l,1,1.59607470000628,324.415834299987,325.468301799992,325.430110899993,None,324.415834299987,None,324.415834299987,None,324.415834299987,None,327.000220833325,None,327.000220833325,None,327.000220833325,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,12,30,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,negative,l,l,1,1.33094580000034,327.034619499987,328.064289400005,328.031161499996,None,327.034619499987,None,327.034619499987,None,327.034619499987,None,329.332859333321,None,329.332859333321,None,329.332859333321,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,13,31,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,j,j,1,1.22013929998502,329.382451999991,330.413425600011,330.346777400002,None,329.382451999991,None,329.382451999991,None,329.382451999991,None,331.548759266651,None,331.548759266651,None,331.548759266651,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,14,32,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,1.15904030000092,331.601427199988,332.634586500004,332.586086299998,None,331.601427199988,None,331.601427199988,None,331.601427199988,None,333.716733633345,None,333.716733633345,None,333.716733633345,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,15,33,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,positive,j,j,1,1.43859870001324,333.756793799985,334.797055700008,334.730317300011,None,333.756793799985,None,333.756793799985,None,333.756793799985,None,336.151403566652,None,336.151403566652,None,336.151403566652,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,16,34,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,1.14472910002223,336.202730999998,337.233635899989,337.197131599998,None,336.202730999998,None,336.202730999998,None,336.202730999998,None,338.299918066656,None,338.299918066656,None,338.299918066656,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1,17,35,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,j,j,1,1.15302239998709,338.334213599999,339.346675100009,339.316556300008,None,338.334213599999,None,338.334213599999,None,338.334213599999,None,340.454823766664,None,340.454823766664,None,340.454823766664,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,0,36,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,positive,j,j,1,1.32041169999866,340.503478300001,341.547439799993,341.4806102,None,340.503478300001,None,340.503478300001,None,340.503478300001,None,342.781946166655,None,342.781946166655,None,342.781946166655,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,1,37,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,j,j,1,1.30747860000702,342.834935499995,343.862889699987,343.798915599997,None,342.834935499995,None,342.834935499995,None,342.834935499995,None,345.101084433329,None,345.101084433329,None,345.101084433329,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,2,38,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,negative,positive,j,j,1,1.09452290000627,345.131626999995,346.165523700009,346.132763100002,None,345.131626999995,None,345.131626999995,None,345.131626999995,None,347.182275966658,None,347.182275966658,None,347.182275966658,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,3,39,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.09966659999918,347.236415099993,348.279823599994,348.21334029999,None,347.236415099993,None,347.236415099993,None,347.236415099993,None,349.286287766652,None,349.286287766652,None,349.286287766652,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,positive,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,4,40,13,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,neutral,k,k,1,1.29554399999324,349.335920000012,350.380050200009,350.351221399993,None,349.335920000012,None,349.335920000012,None,349.335920000012,None,351.586226266667,None,351.586226266667,None,351.586226266667,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,positive,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,5,41,15,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,positive,negative,l,l,1,1.54805589999887,351.615856599994,352.647567600012,352.614041199995,None,351.615856599994,None,351.615856599994,None,351.615856599994,None,354.13485466666,None,354.13485466666,None,354.13485466666,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,positive,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,6,42,6,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,negative,l,l,1,1.24706650001463,354.185326100007,355.247924199997,355.163142400008,None,354.185326100007,None,354.185326100007,None,354.185326100007,None,356.399208833326,None,356.399208833326,None,356.399208833326,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,negative,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,7,43,16,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,neutral,k,k,1,1.46666939998977,356.435797399987,357.479938000004,357.41351459999,None,356.435797399987,None,356.435797399987,None,356.435797399987,None,358.868794333343,None,358.868794333343,None,358.868794333343,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,neutral,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,8,44,12,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,negative,l,l,1,1.72153040001285,358.921114700002,359.965679399989,359.917158700002,None,358.921114700002,None,358.921114700002,None,358.921114700002,None,361.583089966651,None,361.583089966651,None,361.583089966651,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,negative,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,9,45,7,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,neutral,k,k,1,1.27326210000319,361.615845699998,362.6471838,362.6139922,None,361.615845699998,None,361.615845699998,None,361.615845699998,None,363.868505333325,None,363.868505333325,None,363.868505333325,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,positive,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,10,46,11,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,positive,positive,j,j,1,1.48082919997978,363.89693789999,364.930215200002,364.898546399985,None,363.89693789999,None,363.89693789999,None,363.89693789999,None,366.354406433333,None,366.354406433333,None,366.354406433333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,neutral,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,11,47,8,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,positive,j,j,1,1.29423960001441,366.400484599988,367.448432400008,367.380879400007,None,366.400484599988,None,366.400484599988,None,366.400484599988,None,368.64962213333,None,368.64962213333,None,368.64962213333,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,neutral,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,12,48,17,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,positive,j,j,1,1.07000469998457,368.684053800011,369.748336999997,369.663163599995,None,368.684053800011,None,368.684053800011,None,368.684053800011,None,370.714888066668,None,370.714888066668,None,370.714888066668,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,negative,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,13,49,0,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,negative,negative,l,l,1,1.1887287000136,370.76763409999,371.813057599997,371.746405099984,None,370.76763409999,None,370.76763409999,None,370.76763409999,None,372.904275366662,None,372.904275366662,None,372.904275366662,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,14,50,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,l,l,1,1.72736570000416,372.951416600001,373.970220999996,373.933989599987,None,372.951416600001,None,372.951416600001,None,372.951416600001,None,375.632981066654,None,375.632981066654,None,375.632981066654,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,15,51,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,2,neutral,neutral,k,k,1,1.34289530001115,375.701728299988,376.781869700004,376.680078500009,None,375.701728299988,None,375.701728299988,None,375.701728299988,None,377.98141786666,None,377.98141786666,None,377.98141786666,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,neutral,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,16,52,1,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,neutral,k,k,1,1.13278539999737,378.034307399997,379.06316749999,379.034273800004,None,378.034307399997,None,378.034307399997,None,378.034307399997,None,380.114078466668,None,380.114078466668,None,380.114078466668,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,17,53,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,negative,l,l,1,2.06299250002485,380.152816999995,381.198851699999,381.164830399997,None,380.152816999995,None,380.152816999995,None,380.152816999995,None,383.200744900008,None,383.200744900008,None,383.200744900008,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,positive,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3,0,54,2,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,1,positive,positive,j,j,1,1.62268499998027,384.229771999991,385.264610299986,385.229707199993,None,384.229771999991,None,384.229771999991,None,384.229771999991,None,386.836081433321,None,386.836081433321,None,386.836081433321,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,neutral,2,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3,1,55,10,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,neutral,neutral,k,k,1,1.15915379999205,386.883621799992,387.912853499991,387.846428899997,None,386.883621799992,None,386.883621799992,None,386.883621799992,None,388.998904033339,None,388.998904033339,None,388.998904033339,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,negative,1,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3,2,56,5,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,negative,positive,j,j,1,1.58127490000334,389.053546899988,390.096519099985,390.030788200005,None,389.053546899988,None,389.053546899988,None,389.053546899988,None,391.583785233328,None,391.583785233328,None,391.583785233328,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
neutral,positive,1,k,k,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3,3,57,4,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,positive,neutral,k,k,1,1.38806729999487,391.618983499997,392.663040499989,392.630933999986,None,391.618983499997,None,391.618983499997,None,391.618983499997,None,393.96568966666,None,393.96568966666,None,393.96568966666,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,negative,2,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3,4,58,9,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,negative,l,l,1,1.62819709998439,394.020038499992,395.046434899996,394.979659000004,None,394.020038499992,None,394.020038499992,None,394.020038499992,None,396.598923966671,None,396.598923966671,None,396.598923966671,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
negative,neutral,1,j,l,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3,5,59,3,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,2,2,1,neutral,negative,l,l,1,1.26253440001165,396.648833399988,397.69621319999,397.629156699986,None,396.648833399988,None,396.648833399988,None,396.648833399988,None,398.864376766669,None,398.864376766669,None,398.864376766669,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
positive,negative,2,l,j,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,3,6,60,14,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,,NaN,,NaN,,NaN,,main,1,1,2,negative,positive,j,j,1,2.10632450002595,398.900206799997,399.928821599984,399.898788899998,None,398.900206799997,None,398.900206799997,None,398.900206799997,None,401.997869899991,None,401.997869899991,None,401.997869899991,None,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,,NaN,NaN,,NaN,NaN,401,2023-08-15_14h35.59.763,Main,2022.1.1,None
