target,distractor,set,ans1,ans2,total_experiment_thisRepN,total_experiment_thisTrialN,total_experiment_thisN,total_experiment_thisIndex,word_task_thisRepN,word_task_thisTrialN,word_task_thisN,word_task_thisIndex,flanker_task_thisRepN,flanker_task_thisTrialN,flanker_task_thisN,flanker_task_thisIndex,conjunction_task_thisRepN,conjunction_task_thisTrialN,conjunction_task_thisN,conjunction_task_thisIndex,second_end_thisRepN,second_end_thisTrialN,second_end_thisN,second_end_thisIndex,last_end_thisRepN,last_end_thisTrialN,last_end_thisN,last_end_thisIndex,fl_inst_loop_thisRepN,fl_inst_loop_thisTrialN,fl_inst_loop_thisN,fl_inst_loop_thisIndex,fl_prac_loop_thisRepN,fl_prac_loop_thisTrialN,fl_prac_loop_thisN,fl_prac_loop_thisIndex,fl_main_loop_thisRepN,fl_main_loop_thisTrialN,fl_main_loop_thisN,fl_main_loop_thisIndex,fl_inst_resp_keys,fl_inst_resp_rt,image_4_started,back_2_started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fix_fl_started,targ_started,fl_key_started,fix_fl_stopped,fl_ans,fl_res,fl_corr,fl_rt,fl_key_keys,fl_key_corr,fl_key_rt,mainback_started,key_resp_6_keys,key_resp_6_rt,back_2_stopped,text_5_started,key_resp_9_started,x____,x__,x___1,weather,flanker,conjunction,test_mode,date,expName,psychopyVersion,frameRate
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,23,9,,NaN,NaN,NaN,main,2,2,2,negative,negative,940.334011999999,941.328273399999,941.328273399999,941.345326800001,l,l,1,3.37337649999972,l,1,3.34536880000087,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6,24,3,,NaN,NaN,NaN,main,2,2,1,neutral,negative,945.718275299998,946.7116169,946.7116169,946.728215899999,l,l,1,5.50637130000177,l,1,5.48028790000171,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,7,25,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,953.234276399999,954.228312499999,954.228312499999,954.2448964,k,k,1,2.17318350000278,k,1,2.15553659999932,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,8,26,13,,NaN,NaN,NaN,main,2,2,2,positive,neutral,957.4174642,958.411392999998,958.411392999998,958.428409,k,k,1,2.54079110000021,k,1,2.51704269999755,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,9,27,8,,NaN,NaN,NaN,main,2,2,1,neutral,positive,961.967640999999,962.9616369,962.9616369,962.978054399999,j,j,1,2.77327340000193,j,1,2.75175659999877,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,10,28,12,,NaN,NaN,NaN,main,2,2,2,neutral,negative,966.7511796,967.745040400001,967.745040400001,967.761736799999,l,l,1,4.24389840000003,l,1,4.17457619999914,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,11,29,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,973.000781399998,973.9948367,973.9948367,974.0115792,k,k,1,1.60670480000044,k,1,1.58867439999813,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,12,30,2,,NaN,NaN,NaN,main,2,2,1,positive,positive,976.617571800001,977.611609,977.611609,977.628228900001,j,j,1,4.49035179999919,j,1,4.46210160000192,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,13,31,1,,NaN,NaN,NaN,main,2,2,1,neutral,neutral,983.117799799998,984.111827500001,984.111827500001,984.128467099999,k,l,0,6.0574889999989,l,0,6.0236917000002,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,14,32,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,991.1840371,992.178219400001,992.178219400001,992.194938100001,k,k,1,1.92415639999672,k,1,1.90210929999739,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,15,33,0,,NaN,NaN,NaN,main,2,2,1,negative,negative,995.117840700001,996.111480799998,996.111480799998,996.128240999999,l,l,1,2.10706199999913,l,1,2.0888741000017,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,16,34,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,999.233465900001,1000.2282519,1000.2282519,1000.2449026,j,j,1,1.8905556000027,j,1,1.86007270000118,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,17,35,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,1003.1344605,1004.1283302,1004.1283302,1004.144874,j,j,1,2.8234177000013,j,1,2.79153880000013,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,0,36,16,,NaN,NaN,NaN,main,2,2,2,negative,neutral,1007.9672928,1008.9616601,1008.9616601,1008.9790033,k,k,1,1.90677660000074,k,1,1.87902630000099,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1,37,6,,NaN,NaN,NaN,main,1,1,1,positive,negative,1011.8842123,1012.8782359,1012.8782359,1012.8949466,l,l,1,2.4411016999984,l,1,2.40997169999901,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,38,13,,NaN,NaN,NaN,main,1,1,2,positive,neutral,1016.3344489,1017.3282163,1017.3282163,1017.3450003,k,k,1,1.70710699999836,k,1,1.68743050000194,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,39,2,,NaN,NaN,NaN,main,2,2,1,positive,positive,1020.0503692,1021.0287417,1021.0287417,1021.0616339,j,j,1,3.24094369999875,j,1,3.2277095999998,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,4,40,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,1025.3012088,1026.2950768,1026.2950768,1026.3117143,k,k,1,2.07592370000202,k,1,2.04117129999941,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,41,8,,NaN,NaN,NaN,main,2,2,1,neutral,positive,1029.3849424,1030.3784312,1030.3784312,1030.3947847,j,j,1,2.05726929999946,j,1,2.02983950000271,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,6,42,14,,NaN,NaN,NaN,main,2,2,2,negative,positive,1033.4513906,1034.4283416,1034.4283416,1034.461406,j,j,1,1.54015909999725,j,1,1.52491749999899,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,7,43,10,,NaN,NaN,NaN,main,2,2,2,neutral,neutral,1037.0038338,1037.9949402,1037.9949402,1038.0116574,k,k,1,2.10701079999853,k,1,2.07807999999932,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,8,44,0,,NaN,NaN,NaN,main,1,1,1,negative,negative,1041.1172623,1042.1114754,1042.1114754,1042.1283209,l,l,1,2.65852150000137,l,1,2.6247194000025,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,9,45,3,,NaN,NaN,NaN,main,2,2,1,neutral,negative,1045.7834606,1046.7782527,1046.7782527,1046.7949866,l,l,1,2.02385409999988,l,1,1.99801769999976,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,10,46,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1049.8189712,1050.8117155,1050.8117155,1050.8282841,k,k,1,1.5231461000003,k,1,1.49993199999881,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11,47,17,,NaN,NaN,NaN,main,2,2,2,neutral,positive,1053.3507521,1054.3450354,1054.3450354,1054.3614613,j,j,1,4.04033100000015,j,1,4.01489870000296,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,12,48,9,,NaN,NaN,NaN,main,1,1,2,negative,negative,1059.4006959,1060.3949224,1060.3949224,1060.4113121,l,l,1,5.18978300000163,l,1,5.15774299999975,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,13,49,7,,NaN,NaN,NaN,main,1,1,1,negative,neutral,1066.6008304,1067.5949378,1067.5949378,1067.6114762,k,k,1,1.60690310000064,k,1,1.58960679999655,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,14,50,5,,NaN,NaN,NaN,main,2,2,1,negative,positive,1070.2171957,1071.2112539,1071.2112539,1071.2283028,j,j,1,5.02513960000215,j,1,5.00452569999834,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,15,51,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,1077.2505653,1078.2282859,1078.2282859,1078.2615614,j,k,0,3.50719279999976,k,0,3.50064040000143,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,16,52,12,,NaN,NaN,NaN,main,2,2,2,neutral,negative,1082.7678987,1083.7614632,1083.7614632,1083.7781154,l,l,1,12.5259809999989,l,1,12.5025114999989,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,17,53,15,,NaN,NaN,NaN,main,2,2,2,positive,negative,1097.3008413,1098.2951052,1098.2951052,1098.3115578,l,l,1,2.67358249999961,l,1,2.64915579999797,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0,54,5,,NaN,NaN,NaN,main,2,2,1,negative,positive,1101.986889,1102.9783591,1102.9783591,1102.994804,j,j,1,1.60675250000349,j,1,1.58204760000081,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,negative,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,55,14,,NaN,NaN,NaN,main,1,1,2,negative,positive,1105.6012861,1106.5948746,1106.5948746,1106.6116787,j,j,1,1.65656630000012,j,1,1.63707069999873,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,negative,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,56,0,,NaN,NaN,NaN,main,1,1,1,negative,negative,1109.2670972,1110.2615987,1110.2615987,1110.2783586,l,l,1,2.90660170000046,l,1,2.88257250000242,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,2,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,57,11,,NaN,NaN,NaN,main,2,2,2,positive,positive,1114.1861891,1115.1781759,1115.1781759,1115.1948105,j,j,1,1.45668649999789,j,1,1.43009650000022,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,4,58,4,,NaN,NaN,NaN,main,2,2,1,positive,neutral,1116.6489744,1117.6280755,1117.6280755,1117.6614929,k,k,1,1.33407310000257,k,1,1.30743409999923,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,5,59,12,,NaN,NaN,NaN,main,2,2,2,neutral,negative,1118.9775047,1119.9612866,1119.9612866,1119.9784884,l,l,1,2.21303689999695,l,1,2.20706490000157,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,positive,2,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,6,60,15,,NaN,NaN,NaN,main,1,1,2,positive,negative,1123.201462,1124.1947725,1124.1947725,1124.2113614,l,l,1,1.88976949999778,l,1,1.86162600000171,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,positive,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,7,61,6,,NaN,NaN,NaN,main,1,1,1,positive,negative,1127.1010912,1128.0946382,1128.0946382,1128.1114953,l,l,1,4.02354020000348,l,1,4.00175490000038,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,8,62,16,,NaN,NaN,NaN,main,1,1,2,negative,neutral,1133.1347803,1134.1282115,1134.1282115,1134.1448594,k,k,1,0.790256199998112,k,1,0.768604199998663,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,neutral,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,9,63,8,,NaN,NaN,NaN,main,2,2,1,neutral,positive,1134.928901,1135.9130138,1135.9130138,1135.9288011,j,j,1,1.44791389999955,j,1,1.43872600000032,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
negative,neutral,1,j,l,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,10,64,3,,NaN,NaN,NaN,main,1,1,1,neutral,negative,1137.3788225,1138.3617951,1138.3617951,1138.3778713,l,l,1,1.3651976000001,l,1,1.34230089999983,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,neutral,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,11,65,1,,NaN,NaN,NaN,main,1,1,1,neutral,neutral,1139.7458176,1140.728309,1140.728309,1140.745087,k,k,1,0.765779400000611,k,1,0.743260600000212,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,positive,2,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,12,66,13,,NaN,NaN,NaN,main,1,1,2,positive,neutral,1141.5145582,1142.494593,1142.494593,1142.5281189,k,k,1,1.3300147000009,k,1,1.31365609999921,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
positive,positive,1,l,j,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,13,67,2,,NaN,NaN,NaN,main,1,1,1,positive,positive,1143.84738,1144.8284742,1144.8284742,1144.861451,j,j,1,1.84733749999941,j,1,1.82768399999986,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
neutral,negative,1,k,k,1,0,1,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,14,68,7,,NaN,NaN,NaN,main,2,2,1,negative,neutral,1147.7009954,1148.6949937,1148.6949937,1148.7114555,k,k,1,1.22460289999799,k,1,1.20062590000089,NaN,,NaN,NaN,NaN,NaN,119,69,여성,no,yes,yes,no,2023-11-28_14h14.55.772,experiment_2311,2022.2.5,59.9855554780209
